"patent"	"inventors_country_frac"	"assignees_country_frac"	"inventors_country_mode"	"assignees_country_mode"	"name"	"date"	"year"	"forward_citations"	"generality_hhi"	"patent_cpcs"	"country"	"VoC"
"6064662"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Gitlin et al."	"2000-05-01"	"2000"	"149.0"	"0.88"	"H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B|H04L|H04W|H04J|H04B"	"US"	"LME"
"6065698"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Karra"	"2000-05-01"	"2000"	"3.0"	"0.0"	"B02C|B02C|B02C"	"US"	"LME"
"6066403"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Sherwood et al."	"2000-05-01"	"2000"	"14.0"	"0.89"	"C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T|C25D|Y10T"	"US"	"LME"
"6069720"	"{'GB': 1.0}"	"{'GB': 1.0}"	"['GB']"	"['GB']"	"Cotter et al."	"2000-05-01"	"2000"	"15.0"	"0.76"	"H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B|H04Q|H04L|H04J|H04B"	"GB"	"LME"
"6071548"	"{'NL': 1.0}"	"{'US': 1.0}"	"['NL']"	"['US']"	"Hilhorst et al."	"2000-06-01"	"2000"	"2.0"	"0.72"	"A23C|A23L|A23D|Y10S|A23C|A23L|A23D|Y10S|A23C|A23L|A23D|Y10S|A23C|A23L|A23D|Y10S|A23C|A23L|A23D|Y10S"	"US"	"LME"
"6072763"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Takahashi"	"2000-06-01"	"2000"	"4.0"	"0.44"	"G11B|G11B|G11B|G11B|G11B|G11B"	"JP"	"CME"
"6078851"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Sugitani"	"2000-06-01"	"2000"	"16.0"	"0.91"	"B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D|B62D|G01D"	"JP"	"CME"
"6080242"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Gajewski"	"2000-06-01"	"2000"	"5.0"	"0.79"	"B08B|D06G|Y10T|B08B|D06G|Y10T|B08B|D06G|Y10T|B08B|D06G|Y10T|B08B|D06G|Y10T|B08B|D06G|Y10T|B08B|D06G|Y10T|B08B|D06G|Y10T|B08B|D06G|Y10T"	"US"	"LME"
"6080610"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Hashimoto"	"2000-06-01"	"2000"	"5.0"	"0.28"	"H01L|H01L|H01L|H01L|H01L|H01L"	"JP"	"CME"
"6080949"	"{'DE': 1.0}"	"{'US': 1.0}"	"['DE']"	"['US']"	"Weber et al."	"2000-06-01"	"2000"	"6.0"	"0.86"	"H01H|H01H|H01H|H01H|H01H|H01H|H01H|H01H|H01H|H01H|H01H|H01H|H01H|H01H"	"US"	"LME"
"6083638"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Taniguchi et al."	"2000-07-01"	"2000"	"33.0"	"0.73"	"H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M|H01M"	"JP"	"CME"
"6083727"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Guegler et al."	"2000-07-01"	"2000"	"2.0"	"0.62"	"C12N|C12Q|C12N|C12Q|C12N|C12Q|C12N|C12Q"	"US"	"LME"
"6087513"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Liao et al."	"2000-07-01"	"2000"	"24.0"	"0.87"	"C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P|C07D|Y02P"	"US"	"LME"
"6087870"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Sakamoto"	"2000-07-01"	"2000"	"4.0"	"0.61"	"H03K|H03K|H03K|H03K|H03K|H03K"	"JP"	"CME"
"6088604"	"{'GB': 1.0}"	"{'JP': 1.0}"	"['GB']"	"['JP']"	"Williams"	"2000-07-01"	"2000"	"1.0"	"0.75"	"H01L|H01L|H01L|H01L"	"JP"	"CME"
"6089440"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Brusha"	"2000-07-01"	"2000"	"11.0"	"0.86"	"B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K|B23K"	"US"	"LME"
